review
"환락의 거리 개봉 이벤트로 방문했어요.
두번째 방문이네요.
음료는 다키 규타로 두 잔 주문했고,
다키가 훨씬 맛있었습니다😅
굿즈는 첫방문때와
크게 달라지지 않았습니다만,
무한성 개봉하면 굿즈 종류도 많아지고
바뀔거 같아요. 먼거리로 왔는데
여기오면 뭔가 마음이 편안해 지네요.
접기"
"에어컨 고장으로 충공깽스러운 경험을 하게됨
체계가 아직도 안잡혀있는듯하고
알바생은 불친절함(특히 남자직원분)
매장은 좁은데 사람은 많아 도떼기 시장수준
경악스러운 테이블 몇대와 매장구조
서큘레이터 몇대만이 돌아가고있는 ..기대가 큰 만큼 실망감도 컸음 더워서 굿즈구경이고 뭐고 보이는거 집어들자마자 나옴...😓같이 간 사람은 가격에 경악하고 랜덤굿즈 중복에 경악하고..뜨악스러운 하루였음
접기"
"암주 붐은 온다 제발
가챠깡 맨날 망함 확정미츠리가 아니면 늘 남캐들만 나옴 ㅠㅠ"
좋아요 아쉬운건 에어컨이 고장났는지 매장이 밖보다 더웠어요
"남성 직원의 태도 정말 최악이었습니다!
남성 직원의 태도 정말 최악이었습니다!
남성 직원의 태도 정말 최악이었습니다!
남성 직원의 태도 정말 최악이었습니다!
남성 직원의 태도 정말 최악이었습니다!
접기"
저에게 왜 이런 시련을
"와 여길 몇번을 왔는데 최애 나온 거 처음이에여
음료 불꽃놀이처럼 팝핑캔디 신기 ㅋ 맛있어요
근데 랜덤깡 너무 화남"
매장안에 캐릭터들이랑 같이 찍을때마다 기분 좋아용...미츠리 아기때 도자기 코스터 3개만 남아있으니 언넝 가서 사세요
"다키 규타로 팬인데 혈귀 굿즈가 많진 않았어요.
환락의 거리 끝난지 2~3년 지나서 그런걸 수도 있지만 아쉬웠습니다. 거의 탄지로 일행이나 하시라 굿즈들이 많아서 캐릭터 덕후들 탕진하기 좋아요. 음료도 생각보다 나쁘지 않았어요. 재방문 의사 있습니다."
"렌고쿠 생일이라 왔어용
딸기 음료 특전은 렌고쿠가 안 나왔지만 만족스럽 ^_^
디저트는 기대 안 했는데 생각보다 맛있어요 렌고쿠가 고구마 좋아한다구 맛탕이랑 크림 같은 게 있었음 귀엽"
"긍정적인 리뷰가 많지만, 솔직리뷰로 전 갠적으로 별로였어요....음료랑 메뉴가격 사악한데 팬케이크도 해둔거 준거라 따뜻하지도않고 음료도 너~~무 밍밍....전 두번은 안갈거같아욥.......죄송...수고하세요..."
""
"헤헤... 알바 끝나고 매주마다 오는 이곳
무한열차 오프닝 반주가 나와서 가슴이 웅장해지네여
굿즈들이 넘 예쁨다"
"매장 안 시노부 너무 예쁘고... 그리고 사네미생일 기념인데 디피되어있는 아크릴 스탠드 너무 귀엽네요ㅠ 매장에서 실제로 팔았음 좋았을텐데...항상 매장에 있는 제품들이 똑같아서 아쉬워요
그리고 몇주전에 산 무이치로 홀로그램 캔뱃지도 넘 이뻐요ㅠ
접기"
이번 뱀띠 해 음료 요구르트 들어가서 맛있어요! 근데 파우치 품절이라 아쉽 ㅜ 굿즈들 가격이 다 너무 비싸긴해서 갈때마다 놀라지만 그래도 잘 즐기다와여!
매번 이벤트 진행에 오타쿠는 즐거워요
ㆍ
콜라보 메뉴가 바뀌어서 며칠만에 또 방문했는데 교메이 샐러드의 고기완자(동그랑땡?) 맛있네요ㅋㅋㅋ저는 귀멸의칼날 팬이라 자주 방문합니다 ㅎㅎ 덕질은 행복입니다^^
사네미 생디~~ 작년보다 맛있습니다!!!
처음왔는데 덕심뿜뿜 웨이팅도 없어서 좋음!!
네즈코 생일 축하행~~~
"종종방문하는 귀칼 팬입니다! 월1회 정도는 방문하는거 같아요, 오늘도 음료와 음식맛 괜찮았구요!!! 덕질은행복입니다🥰"
새로 들어오는 굿즈도 많고 귀멸 굿즈가 많아 좋아요
ㆍ
조금 늦지만 일본에서 파는 굿즈가 한국에도 들어와서 구매하는게 가능해 너무 좋아요
ㆍ
"매장 디피품들을 가끔씩 바꿔두셔서 구경하는 재미가 있어요! 이번 9월은 네즈코 음료가 특히 맛있구, 코스터가 품절되면 품절되었다고 메뉴판에 표시되어있어서 좋은거같아요
(+ 다만...2024 캔뱃지들도 입고되었으면 하는 바램.. 2021~2023년 뱃지들만 있는게 아쉬워요)
접기"
ㆍ
ㆍ
저는 귀멸의칼날 팬이라 종종 방문합니다 이번 콜라보는 무한열차4주년 콜라보라 최애캐 보러 방문했구요 늘~ 그렇듯 자율입장이 너무 좋고 무한열차 도시락은 맛있어요 콜라보 음식들은 대체로 맛이 별로잖아요^^;; 하지만 무한열차 도시락은 맛있고 이번음료도 괜찮았습니다.
매장 안 미츠리 너무 예쁘고.. 랜덤이 너무 많은건 아쉽지만 캐릭터들 생일때마다 메뉴랑 굿즈 일부 새로 나오는게 좋은 거 같아요! +캔뱃지 더 다양하게 입고되었으면..갈수록 줄어드네요ㅠ
