review
"더운 낮시간대 사람이 엄청 많았는데 직원은 한 명.
하지만 요청사항도 척척 빠르게 준비해주시니 참 감사한 마음이 들 정도였는데 너무 바쁘고 복잡해서 인사도 못한게 아쉬워 리뷰남기네요ㅎㅎ
고마웠어요 깔끔하게 적당히 친절하면서도 빠릿빠릿 하고 성실함이 멋져보였습니다!"
"홍대를 지나가는 메가러버님들아아아아!!
다같이 혼쭐내쥬자아아!!
동교 점장님을 #내돈내산 #돈쭐 내 주세요 제바알!
커피가 빨리 나와요
가성비좋은 커피!
메가커피 동교점
매장에서 먹다가 테이크아웃~~
굿
메가커피 동교점
메가커피 동교점
굿
굳
ㅁ ㅔ ㄱ ㅏ ㅇ ㅏ ㅇ ㅏ
"직원분도친절하시고
밤밤찰떡라떼 참맛있었어요!"
미숫가루 의외로 넘 맛있어요😆😆
메가커피 동교점
"가성비 최고 ❤️💓
신메뉴 자몽스무디 맛있어요
지구멜론 스무디 존맛 이에여!!!!!!!!!"
ㅡㅡㅡㅡㅡ
메가커피 동교점
음료가 맛있습니다
메가커피 동교점
"잠깐쉬려고 들어갔는데
커피가 좀아쉽긴해요"
메가커피 동교점
제로 음료가있어 넘 좋아요.좀더 싸면좋을듯...
메가커피 동교점
메가커피 동교점
""
굿
메가커피 동교점
메가커피 동교점
메가커피 동교점
좋아요
메가커피 동교점
메가커피 동교점
메가커피 동교점
굿
메가커피 동교점
좋아요
좌석이 많아요
대기가 너무 길어요
커피가 빨리 나와요
맛은모르겠지만 스피드와 메뉴구성은 좋아요
메가커피 동교점
메가커피 동교점
굿
굿
수박맛주스네요 시원하고 좋아요
메뉴가 다양해요
산책하다 시원하게 마시기좋은데 할메가는 조금달아요
넘 좋다
메가커피 동교점
""
"손님이 많은것같아요.
아메리카노 포장 주문했는데 10분이상 기다렸어요ㅜㅜ
뭐 그래도 나쁘지않아요."
커피가 빨리 나와요 :)
메가커피 동교점
메가커피 동교점
메가커피 동교점
메가커피 동교점
굿
메가커피 동교점
직원분들이 친절해요! ㅎㅎ 🫶🏻
메가커피 동교점
굿
메가커피 동교점
맛있어용
메가커피 동교점
메가커피 동교점
불친절
메가커피 동교점
단골커피집
자주 가요
메가커피 동교점
메가커피 동교점
메가커피 동교점
메가커피 동교점
메가커피 동교점
메가커피 동교점
ㅠㅠㅠㅠㅠ
메가커피 동교점
메가커피 동교점
좌석이 많아요
메가커피 동교점
메가커피 동교점
메가커피 동교점
맛있어요
ㅁ ㅔ ㄱ ㅏ
좋아요
맛있어요!
친절하셔용
메가커피 동교점
굿
단골 어게인
ㅎㅎㅎ
굿
굿
잘 마셨어요
굿
맛있어요
ㄴ
메가커피 동교점
메가커피 동교점
메가커피 동교점
메가커피 동교점
메가커피 동교점
굿
맛나요
싸고 내입맛는 연한커피라써….
친구와 이야기할게 많아서 조용한 커피숍을 찾아왔어요.
연남동 모임장소 1티어.
메가커피 아메리카노 최고다~~
"홍대 돌아다니다가
들른카페"
메가커피 동교점
맛있어요!
""
좋아요
좋아요
맛잇어요!
좋아요
맛있어요!
친절해요
맛나요~~~
굿
""
메가커피 동교점
테이크 아웃
맛있어요!
메가커피 동교점
굿
""
맛있어요!
메가커피 동교점
맛있어요!
""
맛있어요!
친절해요
메가커피 동교점
메가커피 동교점
굿
메가커피 동교점
메가커피 동교점
ㅎ
굿
굿
허니브래드 시켰는데 빵이 딱딱하고 차갑다고하니깐 죄송하다는말도없이 쫌 싫은 내색으로  데워주시네요 ;; 그럼 진작에 잘 구워주시기..
메가커피 동교점
메가커피 동교점
테이블이 넓어서 좋아요
메가커피 동교점
메가커피 동교점
ㅇ ㅏ ㅇ ㅏ`
메가커피 동교점
메가커피 동교점
아이스티보다 커피가 좋네요 흐흐
좋습니다 매장이 넓네요
좋아요
ㅁ ㅔ ㄱ ㅏ!!
점심 먹고 대화하려고 방문했는데 음료 가격도 착하고 매장이 넓어서 좋아요. 직원분들 모두 친절해서 주문하고 음료 받아서 마시는 데 불편함이 없어요. 아침에도 한번씩 방문하는데 직원분 모두 신속 친절 최고입니다! 덕분에 지각 안하고 오전에 모닝커피 마시고 있어요ㅎㅎㅎ
메가커피 동교점
메가커피 동교점
메가커피 동교점
ㅡㅡㅡ
음료 맛나용
맛있어요
"위치도 좋고 메뉴도 빨리나오는 너무 편한곳!!
오고가며 자주 마시고 있어요!"
ㅁ ㅔ ㄱ ㅏ~
좋아요
메가커피 동교점
굿
메가커피는 메가커피다. 열시까지라 너무 좋다!
하니자몽블랙티 맛잇어요 ㅎㅎ
친절하십니다
역쉬…메가커피여~~~싼입에는 싼커피
가성비가 좋아요^^
좋아요
넓은 건 아니지만 저렴하게 잠깐 쉬었다 가기 좋아요
메가커피 동교점
.
메가커피 동교점
좋아융
좋아요
메가커피 동교점
메가커피중에서 동교점이 젤 맛있어요 :)
메가커피 동교점
잘 마셨어요
"바다회사랑 1호점 근처라 대기하면서 메가 아아 한잔!!
커피 엄청 빨리 만들어주세요~"
"딸기요거트스무디 아메리카노 맛있게 마셨응
테이블도 넓고 가격도 착함"
굿
"토요일 아침 잠 깨우는 곳 ㅎㅎ
강아지랑 산책길에 들리는데, 사장님도 강아지를 좋아하시네요~"
메가커피 동교점
메가커피 동교점
"화이트뱅쇼는 맛이 없어요 ,,"
저렴하지만 맛있어요 디카페인이 있어서 좋아요
메가커피 동교점
좋아요!
좋아요오
.
.
굿
맛있어요!
메가커피 동교점
커피 맛있어요
자 몽 티 아주 괜찮아요~
메가커피 동교점
메가커피 동교점
알바생분들 너무 불친절해요 손님을 하대하는 느낌이에요
메가커피 동교점
가운데 8인석 넓은 테이블이 있어서 커피한잔에 잠깐 노트북 하러 가기 좋아요
오늘도 메가~~ 하 그냥 하나 차릴까 @@
메가커피 동교점
메가커피 동교점
M E G A coffee
커피가 진짜 맛있어요~ 직원분께서도 너무 친절하십니다~ 사장님 그런데 왜 패스오더 앱에서 전화로만 주문이 가능한가요? 너무너무 불편해요 정말.. 앱으로 미리 주문할 수 있는 기능도 오픈해주세요!
직원들 정말 불친절
아침에 종종 가는데 친절하고 좋아요
""
메가커피 동교점
좋아요
미니언즈 라떼 꿀맛
빠르고 친절하셔요
메가커피~~~!! 입이 싸구려라..입맛에 맞아요
조금 느린편이에요.
역시 키페는 메가! 고소하니 은은한 커피향이 너무 좋습니다가성비도 최고!
오랫만에 동교동 메가
좋아요~
맛있어요 체리콕 좀덜달면 좋겠어요
"큐브라떼랑 딸기라떼!
오늘은 원두가 많이 쓰네요"
좋아요오
가격좋고 위치 좋네요
메가커피 동교점
좋아요
메가커피 동교점
할매커피 맛나요
친절해요
ㅇ에에에
신메뉴 할메가커피 추천해요
메가커피 동교점
좋아요~
좋아요
굿굿
꼬망이가 이전 피아노선생님 뵈러 간다고 음료도 사다드림 +_+. 다 컸다. 덕분에 나도 커피한잔 얻어먹음 ㅎㅎㅎ
굿
메가커피 동교점
메가커피 동교점
굿
첫 방문
메가커피 동교점
아침에는 주문이 많아서 기다려야해요
늘 시켜먹는메가 에이드..👍
매장이 크진 않은데 적당하고 커피 마시기 좋아요
메가커피 동교점
편리해요~
메가커피 동교점
맛남
신메뉴가 나왔다!!
"손님에게 친절할수있도록 교육좀 부탁드립니다
서비스업 하는 사람처럼 보이진 않네요"
덜붐비고 아포카토도 잘 만들어주시고 감사요
좋아요오
좋아요오
아아 맛있어요
메가커피 동교점
굿
출근길 방앗간!
메가커피 동교점
자주 가요
가성비
메가커피 동교점
굿
ㅁ ㅔ ㄱ ㅏ ㅋ ㅓ ㅍ ㅣ
굿
신메뉴 있어서 시켜먹어봤어요!
간식꾸러미 포장이 아무래도 데워야해서 오래걸리는듯 ㅠㅠ
좋아요
메가커피 동교점
좋아요
잠깐 카공하기 좋아요
조아요
메가커피 동교점
메가커피 동교점
좋아요
"편하게 앉아서 얘기할 수 있는 소파 좌석은 물론이고 노트북 할 수 있는 콘센트 테이블도 있었던 공간을 잘쓴 매장
아아메+마카롱 4,100원이라 가성비도 좋아요"
굿
굿
친절해요ㅎㅎ
굿
.....
굿
좌석이 넓고 쾌적합니다
맛있어요
친절하세요
맛있어요
친절하시고 음료도 짱맛!
굿.
맛있어요
좋아요
Q
아주 맛있어요 ㅎㅎㅎㅎ어제도 먹고 오늘도 먹고 👍
조어요
메가커피 동교점
맛있어요
메가사이즈 메가커피 가성비 최고임
커피양도 많고 저렴해서 너무 좋네요~
맛있는 메가
집사람의 최애 커피메이커…나하고는 안맞아요…질보다 양인집
저렴해서 너무 좋아요
딸기라떼 연유라떼 달달하니 맛있었어요
조아요
편해요~~~~
조아요
좋아요
좋아요
주스먹으러 갑니다요
굿
굿
메가커피 동교점
메가커피 동교점
"아침에가도…점심에가도..사람 줄 서는
매장입니다 ㅋㅋ 대기는
좀 생각하고 가심 좋을거같아요"
메가커피 동교점
옵션이 다양하게 준비되어있어 좋아요
"직원이 바뀐 뒤로 조금 느려졌어요... ㅠ
그래도 커피 맛있고 싸요"
굿
"가성비 굿, 알바직원분이 친절해요."
조아요
조아요
메가커피 동교점
굳
커피말고 메가에이드 먹어봄ㅎㅎ 맛있음ㅋ
좋으요
굿
좋아유
조아요
가성비 좋아요
레드오렌지자몽주스 맛있어요
좋아요
메가커피 동교점
주스 먹으러 종종 갑니다
저렴하게 왕큰 커피 한잔 생각날때 메가커피☕️
공간이 넓어요
음료가 맛있어요
메가커피 동교점
굿
굿
맛있게 잘 먹었어용 ㅎㅎ
굿
굿
자주갑니다
음료맛있어요
애가 좋아해요
""
좋아요
좋아요
맛있어요 종종 가는데 타이밍 안맞으면 만석이에요
굿
맛나요
굿ㄱ ㅅ
늘 기본빵 이상은 하는 곳입니다 ㅎ
왕 크고 왕 맛이땅
조아요
조아요
"가성비 커피는 역시 테잌아웃이지
메가커피에서"
""
점심시간 가성비조아요
친절해요
"매주 토요일마다 근처에 일이 있어서 가는데, 음료도 빨리 나오고 너무 좋아요!"
저렴해서 좋아요
매장에서 공부나 업무하는 분들이 많아 보여요
좋아요
조아요
굿
굿
커피맛이좋고 대화하기 좋아요.
""
맛있어요
양은 많으면서도 디카페인이 맛있는 카페
아아 맛있어요
커피랑 퐁크러시 먹엇는데 맛잇어요
메가커피 동교점
굿.
왜 선물받은걸로는.적립이 안되나요? 똑같는 현금인데
""
굿
메가커피 가성비 좋아요
ㄴ
매장이 청결하고 친절하며 음료가 맛있어요
가성비 최고
가성비 좋은 곳 ㅎㅎ
괜찮음
깨끗한 매장 좋네요 👍👍👍
메가커피 동교점
가성비 굿!!
저렴해서 좋아요
디저트도 다른곳보다싸서. 혜자
메가커피 원래 애정하는데ㅠ 여기 지점은 서비스나 커피맛 크로플 상태까지 다른곳보다 품질이 떨어져요ㅠㅠㅠ
메가커피 동교점
메가커피 동교점
메가커피 동교점
아아 맛있어요
가성비굿
"테이크아웃 정말 빠르게 음료 만들어주셔서 감사했습니다:)
가끔 가는데 직원 분들 넘 친절하세용"
토끼 라떼아트 넣어줌 ^^~~ 근데 오늘 원두맛은 좀 썼어요 ㅠㅠ
""
♡
메가커피 동교점
"음료만 먹다가 간식꾸러미를 사봤는데
너무 귀엽고 맛있네요ㅋㅋ"
굿
포장시 천원 할인이라고 하지만 이미 메뉴판 가격과 동일합니다. 실은 그가격은 다른 매장과 같은 가격입니다;; 그냥 매장에 먹으면 천원 더 받는다. 라고 하시는게 혼선을 줄일거 같네요.
커피맛이 일품이에요
메가커피 동교점
맛있어요
좋아요
굿굿
아아 밀크티 굿
좋아요
굿굿 저렴저렴
맛있어요
19일 오후 아홉시 넘어서 음료 주문했는데 매장에 계시던 여자직원분이 휘핑크림 관련해서 여쭤봤더니 음료 만들어주시다가도 친절하게 메뉴 설명해주시고 메뉴 바꿀 수 있도록 결제도 다시 해주시고 헷갈리지 않게 음료도 구분해주셔서 넘넘 감사하고 기뻤어요 💗메가 짱
Good
""
나주 플럼코트스무디 새콤달콤~~~
저렴하고 좋아요
메가커피 동교점
굿
양이 정말 많아용
메가커피 동교점
"자주 애용하는 카페입니다.
커피  가성비 굿이죠."
더운데 시원하게 먹을수 있었어요 ㅎㅎ굿
좋아요
메가커피 동교점
굿굿
좋아요
""
친절하고 좋아요
수고용
치즈피지 맛나요~~
좋아요
굿
메가커피 동교점
메가커피 동교점
메가커피 동교점
좋아요
굿
메가커피 동교점
직원분이 친절하시고 아아도 맛있다요
메가커피 동교점
메가  양도 대박 👍
아이스라떼 맛있어욤
좋아요
일단 커피 가성비 죽이고 직원분들도 넘넘 친절하십니다~~ 창가 구석자리가 집중이 넘넘넘 잘되네요>___<
딸기라떼 맛나요.
메가커피 동교점
친절해요
커피쿠폰 생겨서 방문
""
ㄴ
커피맛이 일품이에요
친절하지 않아요
"아메리카노는 메가커피가 진하고 가성비 좋아요 ㅋㅋ
투샷이라서 진하고 좋아요
멀티탭이 많아서 작업하기도 좋아요"
수고용
맛있어요
단골집
메가커피 동교점
더운 여름엔 아아가 짱
메가커피 동교점
좋아요
수고용
수고용
굿굿입니다
조아요
수고용
메가커피 동교점
""
Good
좋아요오
좋아요
맛있어요
수고용
짱!
굿
수고용
수고용
메가커피 동교점
음료가 빨리나와요
수고용
메가커피 동교점
조아염
굿굿
수고용
친절합니다
메가커피 동교점
메가커피 동교점
굿
수고용
""
굿
""
수고용
메가커피 동교점
수고용
메가커피 동교점
좋아요
메가커피 동교점
수고용
굿굿
수고용
차도 맛있고 분위기도 좋고 선후배끼리 대화나누며즐건시간을~~
수고용
알바분 너무 불친절해요 음료 포장 담다가 흘렸는데도 아무렇지 않게 담아서 아무렇지 않게 전달해주더라구요?
""
굿
수고용
느뭊추워서 정신없이 들어온 매장.너무 따뜻했어요~ 꿀아메리카노 도 굳~~
저렴해요
수고용
수고용
가성비 커피
가성비가 좋아요
메가커피 동교점
"메가커피는 가성비로 가는 곳이쥬~
매장 앉을 곳도 있고 테이크아웃 편하고 좋습니다~"
처음 배우시는 것 같은 분들이 해주셔서 오래걸린건 이해했는데요...죠리퐁 들어간 플레인 퐁크러쉬를 샀지만.. 허니퐁트로쉬에 들어가는 죠리퐁이 들어가서 다 남겼어요.. 신경써주시길 부탁드립니다..ㅠㅠ 연습 많이 해주세요
가성비 굿
메가커피 동교점
메가커피 동교점
넓고 편한분위기
좋아요
편하게 이용할수 있어서 좋아요
메가커피 동교점
좋아요 :)
메가커피 동교점
메가커피 동교점
메가커피 동교점
가성비최공
귯
좋습니다
매장크다
굿
맛있어욤
핫도그 2개 시켰는데 1개는 뜨겁고 1개는 냉장고에서 바로 나온줄 알았어요 귀찮아서 그냥 먹었는데 잘 신경써주세요
티
밥
ㆍ
메가치고 매장이 넓은 편이에요
커피
""
딸기라떼 최애 메뉴~~~
가성비 괜찮아용!
굿
굿굿
맛있어요
쿠폰있을때 사면 달달 그 잡채
굿
굿
좋아요
굿
""
굿
아침 일찍 열어서 좋아요
좋아요 :)
굿
메가커피 동교점
맛있어요
굿
메가커피 동교점
장소가 넓어서 좋습니다. 케이크와 아이스아메리카노가 잘 어울립니다. 여럿이 온 손님들이 너무 큰목소리로 떠들어서 조용히 차를 마시고 싶은 마음에 속상하네요.
가성비 좋아요:)
굿
가성비 최고 ㅎㅎ
굿굿
좋아요
""
굿굿
맛팄어요ㅎㅎ
좋아요
조아요
맛있어요
춘천 감자빵 비싸지만 맛나네요
메가커피 동교점
메가커피 동교점
메가커피 동교점
굿
아샷추 최고
자주 방문하는 곳
좋아요
가성비 좋은 커피
좋아요
메가커피 동교점
음료 양 많고 머물다가기 좋습니다
친절해요
가까워서 좋아요
나의 아침 주식임다
^^
좋아요
가성비 좋아욤
가성비 굿
음료가좀늦게나와요
아아 최고!
시간 후딱 가뇨
가성비 최고
"샌드위치 작은줄 알았는데 생각보다 크고 맛도 좋아요.
커피 가성비야 뭐 말하면 입아프죠"
맛있어요
메가커피 동교점
맛있어요
메가커피 동교점
매장 분위기 편안해서 좋네요~
ㄴ
굳
굿
조아요
아아 맛있어요
맛나유
맛있어요
메가커피 동교점
메가커피 동교점
좋아요
굿
메가커피 동교점
굿
메가커피 동교점
드라마 촬영지라그런지 가끔 영업을 안해요.
good
가성비 굿굿
좋아요
굿
굿
❤️❤️ 흥민오빠 짱
좋아요
조아요 저렴하고
메가커피 동교점
굿
좋아요!
메가커피 동교점
메가커피 동교점
감사
좋아요
녹차 마시는데 양 엄청 많아용
메가커피 동교점
메가커피 동교점
매가커피 동교점
굿
굿
조금 오래 기다렸습니다. 음료는 맛있어요.
좋아요
드라마 촬영지
굿
감사
좋아요
좋아요
딸기주스 존맛
좋아요
좋아요!  매장이 시원해요
맛있어요
드라마 현재는 아름다워  촬영지
맛있어요}
드라마 현재는 아름다워 촬영지
좋아요
맛있어요
가격대비 좋아요 ㅎ
좋아요
네이버로 미리 주문가능해서 너무 좋아요
굿
드라마 촬영지
맛있어요
좋아요
가성비 좋아요~
"체인이라 해도 일하는 사람에 누구냐에 따라 다른 듯...
음료 한잔을 던지듯 놔주셔서 뚜껑밖으로 음료가...   ㅡ..ㅡ;
나는 음료를 줬으니 알아서 휴지로 처리 하란건가요...
날씨가 더운데 일하시는 분들도 힘들겠지란 생각으로 그냥 조용히 왔지만...
그냥 담부턴 방문하지 않을 듯...
접기"
""
드라마 촬영지
소소
굿굿
좋아요!!!!
맛있어요
메가 좋아요~~
좋아요
"직원 6명이 카운터에서 북적이는데 아아 하나 테이크아웃 받는데 10분 기다림...
수다만 떨고있고 너무 느리네요.
기다리는 사람 생각 좀 합시다"
"음료가 빨리나와요 매장도 넓어용~
점심시간에는 직원분이 7명이나 계시네용"
현재는 아름다워 촬영지
조아오
굿
직원분 너무 친절하셔서 깜짝 놀랄 정도입니다.
좋아툐
좋아요
잘마셨어요! 부탁들어주셔서 고마워요~!
굿
좋아요
좋아요
좋아요
굿
굿
좋아요
디카페인도 팔아서 좋아요 ~
빨라요
좋아요
굿
군ㅇ굿
좋아요
굿
굿
드라마 촬영지
좋아요
좋아요
가성비가 좋아서 자주 먹지요
좋아요
좋아요
좋아요
현재는 아름다워 촬영지
Good
좋아요
맛있어요
좋아요
굿
굿
드라마 촬영지
굿
신속.정확.친절 해요
ㄷ
굿
친절합니다
좋아용
굿
좋아요
ㅎㅎ
굳
좋아요
매장크고 깨끗합니다 친절하네요
굿굿
좋아요
좋아요
매장이 시원해요
좋습니다
굿
테이크아웃
빠르고 맛있어요
""
제가 자주 가는곳인데 친절하고 저렴해요
커피가맛있어요
ㅋㅋㅋ
고구마라떼 맛있어요!!
ㅇ
좋아요
좋아요
좋아요 ^^
좋아요
가성비굿
굳
넓어요
""
굿
굿
굿
좋아요
가성비 갑!!
좋아요
빨리나와서 좋음
굿
""
굳
굿
친절해요
직원분들 너무 친절하세요~~
ㅋㅋ
ㅋㅋ
메가커피
거의 매일 방문!
"그릭요거망고놀라 근데 이제 딸기놀라 스티커를 곁들인,, 존맛"
""
굿
가격 착하고 노트북 하기에도 편해요
좋아요
굿
""
아아 단골집이에요 :) 맛있어요!!
양이 많아요
메가커피점이 넓어요
회사 근처에 있는데 양이 많고 가성비 좋아서 자주 이용해용
굿
굿
움료가 빨리 나와용
굿
좋아요
굿
굿
좋아요
괜찮아요
굳
ㅇㅇ
매장이 넓어요
좋아요
좋아요
커피도 맛있고 음료도 맛있어요. 직원분들도 아주 친절해서 좋았어요
가성비좋은 집앞 단골집!
굳
굿ㅅ ㅎ
좋아요
굿
가성비
좁지만 외국인들도 많이 찾는 명소예요
좋아요
굿
상큼한스크류바맛
굿굿
굿♡♡
좋아요
좋아요
저렴해요
가성비가 좋고 커피가 맛있어요
굿
친절하고 가성비 좋은 곳입니다
좋아요
좋아요
말차스모어 좋아요!
좋아요
좋아요
좋아요
굿
좋아요
졸아요
굿
좋아요
굿
굿
굿
굿
굿
아샷추 맛있어요
조아욥
구웃
메가커피 동교점
매일 가는 곳!
.
좋아요
좋아요
친절하고 맛있어윰!
좋아요
자주 애용합니다
굿
좋아요
콜드브루 디카페인 맛나요
메가커피 동교점
메가커피 동교점
좋아요
양 많고 가성비 좋은 커피집
메가커피 동교점
가성비 좋고 감자빵 맛있어요!
좋아요
좋아요
콜드브루 디카페인 추천이요!
좋아요
굿
좋아요
좋읍니다
좋아요
음료도 싸고 매뉴가 많아서 좋아요
아아맛짖
저렴하고 맛있어요
ㄱ
좋아요
좋아요
맛있어요
친절해용^^
조아요
"가성비 꿀 아메
맛나요"
우왕굿!!
.
굿
굳굳
좋아요
맛나용
음료맛있어요
ㅎ
굿
감자빵....너무달다......춘천은...감자 설탕찍어먹는감.....달다.....🥲
꿀아메리카노 처음이자마지막
좋아요
좋아요
좋아요
이클립스도 새로 나왔네요^^
가성비 커피 굿이에용
""
맛있어요~
굿
메가 메가
가성비짱
좋아요
빠르게 준비해주십니다
