review
"영어 단어 중에 가장 좋은 단어가 WITH...라지요.
함께, 같이의 의미가 있는 위드.
2층 발코니에 큰 화분들이 시선을 끄는대로 들어와 봅니다.
깜끔하고 쾌적한 느낌의 테이블.
눈길가는 케익과 음료들..
아~~ 오늘도 다이어트는 물건너갔구나...하면서도
치즈케익과 아이스아메리카노를 주문합니다.
기다리는 동안 두리번 거리며 인테리어를 살펴봅니다.
아직 정신연령이 낮은 탓에 아기자기한 소품들에
Hi~ 인사를 합니다.
2층으로 올라가는 계단.
다리에 문제가 있어 몇번을 망설이다 올라갔습니다.
2층은 커피를 마시며 대화할 수 있는 공간과
데블릿이나 노트북을 사용할 수 있는 공간이 따로
분리되어있어
잠시 학업이나 일을 처리할 때
옆 테이블과의 대화로 불편함을 줄여줍니다.
폰번호 입력하면 포인트도..
접기"
"친구들 여럿이 오기 좋다 1-2층이라서 넉넉함
음료도 맛있음
제일 베스트 : 테이크아웃컵에다 줌
늦은 저녁시간에 가서 그런건지 원래 그런건지 모르겠지만 맨날 마시다 테이크아웃하는 사람으로서 정말 좋았습니당
접기"
"말차가또😍
크로크무슈👍
히비스커스💕
홍대 미용실 갔다가
비와서 근처 카페에서 잠깐 비구경하러~
케잌 맛있음😊
접기"
라떼가 진짜 맛있네요!! 친절하고 테이블 넓어서 좋아요 👍🏻 카페 매장 내부에 화장실이 있어서 편해요 😚
멜론쉐이크 맛있네요
우유케이크 맛있어요
말차 케이크가 진하고 맛있어요
몇년만에 방문했는데 여전히 커피 맛있어요 ‼️💗
좋아요
에이드 시럽빼고 괜찮아요~
좋아요
""
굿
홍대인근 조용한 커피숖
"커피가 향긋하고 맛있었어요. 치즈 케이크랑 말차 케이크는 둘 다 맛이 진한데, 너무 달지 않아서 좋았어요."
굿
""
"주차는 되는데, 사람 진짜 많아요. 그리고 별로 안 친절함"
""
매장 넓고 화장실 내부에 있어요! 커피도 맛있고 친절하셔요👍
홍대에서 친구 만나서 대화나누기 좋은 커피숍 입니다. 죄다 고깃집 천지인데. 이런 좋은 장소가 있어서 감사 합니다
얼그레이 케이크가 맛있어요. 치즈케이크도 맛있는데 얼그레이 케이크가 제 입엔 덜 잘고 맛있더라고요. 티 종류도 꽤 많고 늦은 시간에 방문했는데도 마실 게 많아서 좋았습니다. 넓고요.
"조용하고 분위기가 차분해요
커피와 디저트가 맛있어요.
친절합니다."
홍대 아기자기한 커피숍입니다.무엇보다 좌석이 많아 언제가도 자리가 있고. 대화나누기가 너무 좋은곳 입니다. 직원분들도 너무 친절하게 응대해주시구요 ㅎㅎ
"달다구리하게 후식 먹으러 방문했어용
넓어서 떠들기도 공부하기도 좋네용"
2층이있어  좋아요
매장 넓고 커피 맛있음!! 추천!
""
"주문 받아주시는 직원분이 엄청 친절하세용👍🏼👍🏼
커피는 산미가 가아아득한 커피입니다!"
홍대입구역 8번출구에서 분위기 좋은 커피숍입니다. 죄석도 넓어서 대화하기 좋구. 무엇보다 직원분들이 너무나도 친절하십니다.
자리가 많아요 무난해요
""
시간 때우러 갔어요. 넓어서 눈치 안보고 오래 있기 좋아요.
좋아요
