review
합정에서 테이크아웃 매장일때 부터 이용했는데 이후에는 백화점 팝업으로 이용하다가 카페에는 처음와요! 음악이고 매장 인테리어고 분위기고 너무 예쁩니다! 맛도 변함없이 고급지고 맛나용 옛날에 있었던 딸기우유맛 츄이쿠키도 생각나요 최고최고 자주오겠읍니다 번창하세용
"무화과 푸딩이 나왔다는데 안 먹어볼수 없잖아요,,🤩
치즈케잌은 예상가능한 맛이지만 무화과가 가득 들어서 달고 맛있었어요!!
멀어서 자주는 못가지만 갈때마다 맛과 분위기 그대로여서 넘 좋은 코코로카라💖"
"너무 궁금했던 코코로카라 본점 방문했어요! 매장 이용시 1인1음료 필수라 아아주문했는데 무난하게 마시기 좋았어요. 그릭모모 추천을 넘 많이 받아서 요걸로 골랐는데, 크림치즈의 부드러운 매력에 환장하시는 분들 드셔보시는 것 추천! 크림치즈 특유의 부드러움이 매우 잘 살아있고 물복이 너무 맛있게 들어있어서 복숭아 원없이 먹은 느낌이에요 ㅎㅎ
사실 전 브레드푸딩이 생소한 편이라 엄~청난 맛이다!! 까진 못느꼈지만 혼자서 완.푸 가볍게 했어용 마카다미아 브리틀 포장해서 친언니 선물했는데 당충전에 제격이라고 맛있어하더군요! 담에 다른 메뉴도 도전해볼 의향있어요 ㅎㅎ
접기"
"퇴근하고 정처없이 떠돌다가
갑자기 단게 땡겨서 찾아 본 카페
굉장히 특이하고 맛있어보이는 메뉴를 보고
홀린 듯 도착한 이곳…!!!
진짜 너무 예쁜 매장과 디저트들에
감탄하고 포장해서 나왔습니다👍🏻
다음엔 여자친구와 방문해서
맛있고 좋은시간 보낼려구요!!
접기"
"더현대에서 처음 먹었을때 너무 맛있어서,
이번엔 매장 방문했습니다.ᐟ
매장도 넓고, 주택으로 되어있어서 앤틱한 느낌이 들어서 너무 이뻤어요.✨
디저트랑 음료도 너무 맛있고, 잘 어울려요.ᐟ
커피 못마시는데 논커피로 되어있는 음료도 많아서 좋았어요~
담에 다른 푸딩 먹으러 또 오려구요🩷🤍
접기"
"진짜 코코로 카라 사랑해서 기절할꺼같아요 한달에 무조건 2-3번? 많으면 5번도 오는 제가 죽기전에 먹고싶은 디저트 1위랍니다,, 널리널리 알려져서 사장님 돈 많이 벌어서 더더더ㅓ덛 맛있는거 많이 내주셨으면 좋겠어요 코코로카라 사랑해요💗🩵"
진짜 맛있어요... 호불호 갈린다길래 메뉴 하나 시켰는데 너무 맛있어서 바로 하나 더 시킴. 진짜 꾸덕해서 케이크보다 더 맛있더라고요ㅜㅠ 오길 잘 했다고 느꼈습니다. 미쯔말차가 유명한거 같은데 전 시즌 메뉴인 무화과치즈케익이 더 좋았고 친구는 미쯔말차가 더 좋대요!
단독주택st의 매장이라 좌석이 넓어요! 그리고 시즌마다 푸딩이 바뀌는데 정말 맛있습니다. 그리고 디카페인변경에 추가금이 안붙어서 너무 좋아요
언제나 맛있는 브레드푸딩입니다 ㅠㅠ🫶 커피도 맛있어요! 올 때마다 무슨 맛 먹을지 고르는 재미가 있어요. 시즌 메뉴들도 특별해서 좋습니다.
항상 포장으로 선물했어서 매장에서 먹는 건 처음이네요! 2층에 좌석도 넓게 많아서 편하게 잘 쉬고 잘 먹고 갑미댱~ 마카다미아 푸딩 매번 가을쯤 잘 먹고있어요 ㅎ꙼̈ㅎ꙼̈ 짱맛탱구링~~🤎😋
"친구가 맛있다고 추천해준 푸딩집🍮에 방문했습니다!
푸딩인줄 알았는데 푸딩 케이크라니!!! 분위기도 넘 좋고 매장 디자인 자체도 넘 귀여워서 마음에 쏙 들었습니닷!!
친구가 가장 맛나다고 추천해준 미쯔말차!! 진~한 초콜릿과 녹차향이 가득해서 맘에 쏘~옥 들었습니닷!!🔥"
"푸딩의 성지로 유명한 코코로카라
예전엔 푸딩 하나 사도 감격이었는데
종류가 와바박 늘어서 너무 행복했습니다
시즌메뉴는 꼭 드셔보십시오ㅠㅠ감동이니까요
접기"
저번주에 방문했는데 다른맛도 먹고싶어서 또 왔어요! 커피는 약간 산미가있고 푸딩은 다 맛있는 거 같아요! 또 와서 다른맛도 먹어보려고요! 사진도 잘나와서 사진도 다른 옷으로 찍으러 또 왔어요! 매장도 시원합니다!
무화과랑 복숭아 시즌 끝나기전에 후다닥 다녀왔어요 웨이팅없이 방문했고 푸딩맛은 말해줘헤요~!! 직원분도 너무 친절하셨고 종류도 많았어요!! 다들 여기오면 꼭 방문해보세요!!
"이거먹으러 홍대 찾아외도 될정도로 맛있어요!
엄청 달지는 않고 꾸덕하니 깊이감있고
쫀득하니 촉촉한게 식감이 좋아요
꽉꽉 담겨있고 복숭아도 엄청 많이 들어있어요
예쁘고 맛있고 다하는 카페에요 ㅎㅎ
디카페인도 있어서 저멱에도 부담없구요
2층 올라갈 때 조심해야하는거 말고는
괜찮아요
2층에 화장실 있어요!
접기"
항상 택배로만 먹어보다가 직접 매장에 방문해봤어요 매장 이용은 1인1음료라 포장해가지만 매장이 아기자기하고 너무 귀엽네요~
같이 갔던 일행이 또 먹고싶다고해서 이틀연속 방문! 미쯔말차 최고예용 계속 생각나는맛.. 집에 포장해가서 얼려먹었는데 존맛! 레몬딜버터 맛도 너무 특별하고 복숭아도 굿입니다
"최애 코코로카라 초당옥수수 아웃되기전에 왔는데
안먹었으면 큰일날뻔 ㅋ 진짜 너무 맛나요….
앞으로 더더더 맛있는 맛 만들어주세요….."
"맛잇어요
당폭발이여도 좋다❤️
인테리어가 동화 속 같아요
공주가 된 이 기분😊
접기"
